INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,HEXAWARE,27-Mar-2014,92.5,CE,0,0,0,36.95,62.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,95,CE,0,0,0,34.75,59.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,97.5,CE,0,0,0,32.6,57.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,100,CE,0,0,0,30.45,54.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,102.5,CE,0,0,0,28.4,52.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,105,CE,0,0,0,26.4,49.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,107.5,CE,0,0,0,24.5,47.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,110,CE,0,0,0,22.7,44.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,112.5,CE,0,0,0,20.95,42.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,115,CE,0,0,0,19.25,40,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,117.5,CE,0,0,0,17.7,37.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,120,CE,0,0,0,16.2,35.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,122.5,CE,0,0,0,14.8,32.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,125,CE,0,0,0,13.45,30.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,127.5,CE,0,0,0,12.25,27.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,130,CE,0,0,0,24.2,25.6,0,0,4000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,132.5,CE,0,0,0,10.05,23.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,135,CE,0,0,0,9.05,21.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,137.5,CE,0,0,0,8.15,19.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,140,CE,0,0,0,7,17.1,0,0,4000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,142.5,CE,0,0,0,6.55,15.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,145,CE,0,0,0,10.7,13.45,0,0,2000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,147.5,CE,0,0,0,5.25,11.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,150,CE,9.5,9.5,8.3,9.1,9.1,4,12.72,38000,2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,152.5,CE,0,0,0,9.05,8.9,0,0,10000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,155,CE,5.35,7,5.35,5.7,5.7,11,35.45,30000,6000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,157.5,CE,4.1,4.1,4.1,4.1,4.1,1,3.23,18000,-2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,160,CE,4.35,5.1,3.35,4.15,4.15,60,197.08,160000,6000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,162.5,CE,3.7,3.7,3.1,3.45,3.45,5,16.59,20000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,165,CE,3.15,3.4,2.3,2.8,2.8,36,120.84,110000,4000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,167.5,CE,0,0,0,2,3.25,0,0,10000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,170,CE,1.6,2.15,1.5,1.65,1.65,28,96.14,160000,-8000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,172.5,CE,0,0,0,5.6,2.2,0,0,2000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,175,CE,0.95,1.1,0.95,1.1,1.1,3,10.56,72000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,177.5,CE,0,0,0,1.5,1.45,0,0,2000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,180,CE,0.7,0.7,0.55,0.55,0.55,5,18.06,100000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,182.5,CE,0,0,0,1.6,0.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,185,CE,0,0,0,1.15,0.75,0,0,4000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,187.5,CE,0,0,0,1.75,0.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,190,CE,0,0,0,1.25,0.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,85,PE,0,0,0,0.3,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,87.5,PE,0,0,0,0.4,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,90,PE,0,0,0,0.5,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,92.5,PE,0,0,0,0.7,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,95,PE,0,0,0,0.9,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,97.5,PE,0,0,0,1.2,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,100,PE,0,0,0,1.5,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,102.5,PE,0,0,0,1.9,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,105,PE,0,0,0,2.35,0,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,107.5,PE,0,0,0,2.9,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,110,PE,0,0,0,3.5,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,112.5,PE,0,0,0,4.2,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,115,PE,0,0,0,5,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,117.5,PE,0,0,0,5.85,0.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,120,PE,0,0,0,6.8,0.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,122.5,PE,0,0,0,7.85,0.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,125,PE,0,0,0,8.95,0.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,127.5,PE,0,0,0,10.2,0.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,130,PE,0,0,0,0.7,0.6,0,0,154000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,132.5,PE,0,0,0,12.85,0.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,135,PE,0,0,0,2,1.2,0,0,10000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,137.5,PE,0,0,0,15.9,1.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,140,PE,1.05,1.05,1.05,1.05,1.05,1,2.82,36000,2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,142.5,PE,0,0,0,19.2,2.7,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,145,PE,1.7,2.35,1.7,2.05,2.05,8,23.54,32000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,147.5,PE,0,0,0,2,4.25,0,0,28000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,150,PE,3.8,4.15,3.3,3.7,3.7,24,73.81,114000,12000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,152.5,PE,4.6,4.6,4.6,4.6,4.6,1,3.14,8000,-2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,155,PE,5.75,6.2,5.1,6.2,6.2,7,22.5,24000,2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,157.5,PE,0,0,0,5.5,8.95,0,0,20000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,160,PE,8.9,9.35,7.5,9.2,9.2,12,40.48,42000,-6000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,162.5,PE,9.95,9.95,9.95,9.95,9.95,1,3.44,4000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,165,PE,11.85,11.85,11.15,11.15,11.15,2,7.06,18000,2000,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,167.5,PE,0,0,0,12.1,15.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,170,PE,0,0,0,15.15,17.5,0,0,4000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,172.5,PE,0,0,0,43.5,19.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,175,PE,0,0,0,18.3,21.6,0,0,6000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,177.5,PE,0,0,0,48.05,23.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,180,PE,0,0,0,25.3,25.95,0,0,2000,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,182.5,PE,0,0,0,48.3,28.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,185,PE,0,0,0,47.8,30.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,187.5,PE,0,0,0,47,32.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,27-Mar-2014,190,PE,0,0,0,48.35,35.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,85,CE,0,0,0,45.35,70.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,87.5,CE,0,0,0,43,68,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,90,CE,0,0,0,40.65,65.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,92.5,CE,0,0,0,38.4,63.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,95,CE,0,0,0,36.1,60.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,97.5,CE,0,0,0,33.9,58.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,100,CE,0,0,0,31.75,55.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,102.5,CE,0,0,0,29.65,53.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,105,CE,0,0,0,27.65,50.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,107.5,CE,0,0,0,25.65,48.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,110,CE,0,0,0,23.8,46.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,112.5,CE,0,0,0,22,43.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,115,CE,0,0,0,20.25,41.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,117.5,CE,0,0,0,18.6,39.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,120,CE,0,0,0,17.05,37.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,122.5,CE,0,0,0,15.6,34.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,125,CE,0,0,0,14.25,32.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,127.5,CE,0,0,0,12.95,30.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,130,CE,0,0,0,11.75,28.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,132.5,CE,0,0,0,10.65,26.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,135,CE,0,0,0,9.6,25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,137.5,CE,0,0,0,8.65,23.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,140,CE,0,0,0,7.8,21.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,142.5,CE,0,0,0,7,19.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,145,CE,0,0,0,6.25,18.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,147.5,CE,0,0,0,5.6,16.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,150,CE,0,0,0,5,15.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,152.5,CE,0,0,0,4.45,14.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,155,CE,0,0,0,3.95,13,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,157.5,CE,0,0,0,3.5,11.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,160,CE,0,0,0,3.1,10.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,162.5,CE,0,0,0,2.75,9.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,165,CE,0,0,0,2.45,8.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,167.5,CE,0,0,0,2.15,8.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,170,CE,0,0,0,1.9,7.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,172.5,CE,0,0,0,1.65,6.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,175,CE,0,0,0,1.45,5.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,177.5,CE,0,0,0,1.3,5.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,180,CE,0,0,0,2.35,4.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,182.5,CE,0,0,0,2.1,4.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,185,CE,0,0,0,1.9,3.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,187.5,CE,0,0,0,3.15,3.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,190,CE,0,0,0,2.9,3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,85,PE,0,0,0,0.25,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,87.5,PE,0,0,0,0.3,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,90,PE,0,0,0,0.45,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,92.5,PE,0,0,0,0.6,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,95,PE,0,0,0,0.8,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,97.5,PE,0,0,0,1,0.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,100,PE,0,0,0,1.3,0.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,102.5,PE,0,0,0,1.65,0.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,105,PE,0,0,0,2.1,0.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,107.5,PE,0,0,0,2.55,0.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,110,PE,0,0,0,3.15,0.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,112.5,PE,0,0,0,3.75,0.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,115,PE,0,0,0,4.5,0.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,117.5,PE,0,0,0,5.3,0.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,120,PE,0,0,0,6.2,1.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,122.5,PE,0,0,0,7.2,1.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,125,PE,0,0,0,8.25,1.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,127.5,PE,0,0,0,9.4,2.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,130,PE,0,0,0,10.65,2.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,132.5,PE,0,0,0,12,3.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,135,PE,0,0,0,13.45,3.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,137.5,PE,0,0,0,14.95,4.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,140,PE,0,0,0,16.5,5.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,142.5,PE,0,0,0,18.15,6.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,145,PE,0,0,0,19.85,7.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,147.5,PE,0,0,0,21.65,8.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,150,PE,0,0,0,23.5,9.25,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,152.5,PE,0,0,0,25.4,10.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,155,PE,0,0,0,27.35,11.7,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,157.5,PE,0,0,0,29.35,13,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,160,PE,0,0,0,31.4,14.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,162.5,PE,0,0,0,33.5,15.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,165,PE,0,0,0,35.6,17.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,167.5,PE,0,0,0,37.8,19.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,170,PE,0,0,0,39.95,20.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,172.5,PE,0,0,0,42.2,22.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,175,PE,0,0,0,44.45,24.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,177.5,PE,0,0,0,46.7,26.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,180,PE,0,0,0,43.75,28.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,182.5,PE,0,0,0,45.95,30.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,185,PE,0,0,0,48.15,32.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,187.5,PE,0,0,0,46.7,34.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,24-Apr-2014,190,PE,0,0,0,48.9,36.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,115,CE,0,0,0,55.7,43.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,117.5,CE,0,0,0,53.6,41.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,120,CE,0,0,0,51.55,39.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,122.5,CE,0,0,0,49.55,37.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,125,CE,0,0,0,47.55,36,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,127.5,CE,0,0,0,45.65,34.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,130,CE,0,0,0,43.75,32.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,132.5,CE,0,0,0,41.9,30.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,135,CE,0,0,0,40.1,28.95,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,137.5,CE,0,0,0,38.4,27.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,140,CE,0,0,0,36.7,25.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,142.5,CE,0,0,0,35.05,24.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,145,CE,0,0,0,33.45,22.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,147.5,CE,0,0,0,31.9,21.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,150,CE,0,0,0,30.4,20.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,152.5,CE,0,0,0,29,18.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,155,CE,0,0,0,27.6,17.75,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,157.5,CE,0,0,0,26.25,16.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,160,CE,0,0,0,24.95,15.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,162.5,CE,0,0,0,23.75,14.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,165,CE,0,0,0,22.55,13.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,167.5,CE,0,0,0,21.4,12.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,170,CE,0,0,0,20.3,11.8,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,172.5,CE,0,0,0,19.25,11,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,175,CE,0,0,0,18.25,10.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,177.5,CE,0,0,0,17.3,9.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,180,CE,0,0,0,16.4,8.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,182.5,CE,0,0,0,15.5,8.2,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,185,CE,0,0,0,14.7,7.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,187.5,CE,0,0,0,13.9,7.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,190,CE,0,0,0,13.1,6.55,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,115,PE,0,0,0,2.05,2.05,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,117.5,PE,0,0,0,2.4,2.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,120,PE,0,0,0,2.8,2.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,122.5,PE,0,0,0,3.2,3.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,125,PE,0,0,0,3.65,3.9,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,127.5,PE,0,0,0,4.2,4.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,130,PE,0,0,0,4.75,5.15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,132.5,PE,0,0,0,5.35,5.85,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,135,PE,0,0,0,6,6.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,137.5,PE,0,0,0,6.7,7.45,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,140,PE,0,0,0,7.45,8.35,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,142.5,PE,0,0,0,8.25,9.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,145,PE,0,0,0,9.1,10.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,147.5,PE,0,0,0,9.95,11.4,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,150,PE,0,0,0,10.9,12.5,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,152.5,PE,0,0,0,11.95,13.7,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,155,PE,0,0,0,13,15,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,157.5,PE,0,0,0,14.1,16.3,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,160,PE,0,0,0,15.25,17.65,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,162.5,PE,0,0,0,16.45,19.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,165,PE,0,0,0,17.7,20.6,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,167.5,PE,0,0,0,19,22.1,0,0,0,0,10-MAR-2014,
OPTSTK,HEXAWARE,29-May-2014,170,PE,0,0,0,20.35,23.7,0,0,0,0,10-MAR-2014,
